Date,Year,Month,YearMonth,BusinessUnit,StatementType,LineItem,Category,Amount
2025-04-01,2025,4,202504,E-commerce,CF,Investing CF,Capital Expenditures,-15559.22
2025-04-01,2025,4,202504,E-commerce,CF,Operating CF,Change in Accounts Payable,3166.72
2025-04-01,2025,4,202504,E-commerce,CF,Operating CF,Change in Accounts Receivable,-5400.94
2025-04-01,2025,4,202504,E-commerce,CF,Operating CF,Change in Inventory,-2217.39
2025-04-01,2025,4,202504,E-commerce,P&L,COGS,Direct Labor,22163.35
2025-04-01,2025,4,202504,E-commerce,P&L,COGS,Materials,38093.26
2025-04-01,2025,4,202504,E-commerce,P&L,COGS,Shipping & Logistics,9003.86
2025-04-01,2025,4,202504,E-commerce,P&L,Opex,IT & Software,1321.57
2025-04-01,2025,4,202504,E-commerce,P&L,Opex,Marketing,6898.53
2025-04-01,2025,4,202504,E-commerce,P&L,Opex,Professional Fees,783.43
2025-04-01,2025,4,202504,E-commerce,P&L,Opex,R&D,3693.63
2025-04-01,2025,4,202504,E-commerce,P&L,Opex,Rent & Utilities,1805.76
2025-04-01,2025,4,202504,E-commerce,P&L,Opex,Salaries & Benefits,17605.86
2025-04-01,2025,4,202504,E-commerce,P&L,Revenue,Product Sales,122241.32
2025-04-01,2025,4,202504,E-commerce,P&L,Revenue,Service Revenue,13582.37
2025-04-01,2025,4,202504,Retail,CF,Investing CF,Capital Expenditures,-12186.96
2025-04-01,2025,4,202504,Retail,CF,Operating CF,Change in Accounts Payable,3335.16
2025-04-01,2025,4,202504,Retail,CF,Operating CF,Change in Accounts Receivable,-8561.2
2025-04-01,2025,4,202504,Retail,CF,Operating CF,Change in Inventory,-4592.24
2025-04-01,2025,4,202504,Retail,P&L,COGS,Direct Labor,37897.5
2025-04-01,2025,4,202504,Retail,P&L,COGS,Materials,65136.33
2025-04-01,2025,4,202504,Retail,P&L,COGS,Shipping & Logistics,15395.86
2025-04-01,2025,4,202504,Retail,P&L,Opex,IT & Software,2535.52
2025-04-01,2025,4,202504,Retail,P&L,Opex,Marketing,7368.75
2025-04-01,2025,4,202504,Retail,P&L,Opex,Professional Fees,1181.59
2025-04-01,2025,4,202504,Retail,P&L,Opex,R&D,3371.34
2025-04-01,2025,4,202504,Retail,P&L,Opex,Rent & Utilities,3622.62
2025-04-01,2025,4,202504,Retail,P&L,Opex,Salaries & Benefits,30320.75
2025-04-01,2025,4,202504,Retail,P&L,Revenue,Product Sales,156953.25
2025-04-01,2025,4,202504,Retail,P&L,Revenue,Service Revenue,52317.75
2025-04-01,2025,4,202504,Wholesale,CF,Investing CF,Capital Expenditures,-13114.15
2025-04-01,2025,4,202504,Wholesale,CF,Operating CF,Change in Accounts Payable,2547.13
2025-04-01,2025,4,202504,Wholesale,CF,Operating CF,Change in Accounts Receivable,-8682.22
2025-04-01,2025,4,202504,Wholesale,CF,Operating CF,Change in Inventory,-3173.98
2025-04-01,2025,4,202504,Wholesale,P&L,COGS,Direct Labor,34214.89
2025-04-01,2025,4,202504,Wholesale,P&L,COGS,Materials,58806.84
2025-04-01,2025,4,202504,Wholesale,P&L,COGS,Shipping & Logistics,13899.8
2025-04-01,2025,4,202504,Wholesale,P&L,Opex,IT & Software,2350.24
2025-04-01,2025,4,202504,Wholesale,P&L,Opex,Marketing,4218.72
2025-04-01,2025,4,202504,Wholesale,P&L,Opex,Professional Fees,1098.48
2025-04-01,2025,4,202504,Wholesale,P&L,Opex,R&D,2204.35
2025-04-01,2025,4,202504,Wholesale,P&L,Opex,Rent & Utilities,2803.42
2025-04-01,2025,4,202504,Wholesale,P&L,Opex,Salaries & Benefits,22289.28
2025-04-01,2025,4,202504,Wholesale,P&L,Revenue,Product Sales,121054.23
2025-04-01,2025,4,202504,Wholesale,P&L,Revenue,Service Revenue,40351.41
2025-05-01,2025,5,202505,Corporate,CF,Financing CF,Debt Repayment,-12231.11
2025-05-01,2025,5,202505,Corporate,P&L,Other,Depreciation & Amortization,19972.97
2025-05-01,2025,5,202505,Corporate,P&L,Other,Income Tax Expense,14626.65
2025-05-01,2025,5,202505,Corporate,P&L,Other,Interest Expense,7159.63
2025-05-01,2025,5,202505,E-commerce,CF,Investing CF,Capital Expenditures,-10647.02
2025-05-01,2025,5,202505,E-commerce,CF,Operating CF,Change in Accounts Payable,4188.27
2025-05-01,2025,5,202505,E-commerce,CF,Operating CF,Change in Accounts Receivable,-3181.8
2025-05-01,2025,5,202505,E-commerce,CF,Operating CF,Change in Inventory,-1331.4
2025-05-01,2025,5,202505,E-commerce,P&L,COGS,Direct Labor,22655.75
2025-05-01,2025,5,202505,E-commerce,P&L,COGS,Materials,38939.57
2025-05-01,2025,5,202505,E-commerce,P&L,COGS,Shipping & Logistics,9203.9
2025-05-01,2025,5,202505,E-commerce,P&L,Opex,IT & Software,1482.1
2025-05-01,2025,5,202505,E-commerce,P&L,Opex,Marketing,6992.55
2025-05-01,2025,5,202505,E-commerce,P&L,Opex,Professional Fees,624.54
2025-05-01,2025,5,202505,E-commerce,P&L,Opex,R&D,4004.45
2025-05-01,2025,5,202505,E-commerce,P&L,Opex,Rent & Utilities,1800.73
2025-05-01,2025,5,202505,E-commerce,P&L,Opex,Salaries & Benefits,18899.69
2025-05-01,2025,5,202505,E-commerce,P&L,Revenue,Product Sales,123598.57
2025-05-01,2025,5,202505,E-commerce,P&L,Revenue,Service Revenue,13733.17
2025-05-01,2025,5,202505,Retail,CF,Investing CF,Capital Expenditures,-9216.05
2025-05-01,2025,5,202505,Retail,CF,Operating CF,Change in Accounts Payable,4573.2
2025-05-01,2025,5,202505,Retail,CF,Operating CF,Change in Accounts Receivable,-7342.74
2025-05-01,2025,5,202505,Retail,CF,Operating CF,Change in Inventory,-2090.26
2025-05-01,2025,5,202505,Retail,P&L,COGS,Direct Labor,39422.12
2025-05-01,2025,5,202505,Retail,P&L,COGS,Materials,67756.76
2025-05-01,2025,5,202505,Retail,P&L,COGS,Shipping & Logistics,16015.24
2025-05-01,2025,5,202505,Retail,P&L,Opex,IT & Software,2616.42
2025-05-01,2025,5,202505,Retail,P&L,Opex,Marketing,6810.57
2025-05-01,2025,5,202505,Retail,P&L,Opex,Professional Fees,1294.0
2025-05-01,2025,5,202505,Retail,P&L,Opex,R&D,2929.85
2025-05-01,2025,5,202505,Retail,P&L,Opex,Rent & Utilities,3608.77
2025-05-01,2025,5,202505,Retail,P&L,Opex,Salaries & Benefits,29291.16
2025-05-01,2025,5,202505,Retail,P&L,Revenue,Product Sales,160333.31
2025-05-01,2025,5,202505,Retail,P&L,Revenue,Service Revenue,53444.44
2025-05-01,2025,5,202505,Wholesale,CF,Investing CF,Capital Expenditures,-10671.67
2025-05-01,2025,5,202505,Wholesale,CF,Operating CF,Change in Accounts Payable,2929.43
2025-05-01,2025,5,202505,Wholesale,CF,Operating CF,Change in Accounts Receivable,-4948.24
2025-05-01,2025,5,202505,Wholesale,CF,Operating CF,Change in Inventory,-3173.84
2025-05-01,2025,5,202505,Wholesale,P&L,COGS,Direct Labor,34627.47
2025-05-01,2025,5,202505,Wholesale,P&L,COGS,Materials,59515.97
2025-05-01,2025,5,202505,Wholesale,P&L,COGS,Shipping & Logistics,14067.41
2025-05-01,2025,5,202505,Wholesale,P&L,Opex,IT & Software,1995.5
2025-05-01,2025,5,202505,Wholesale,P&L,Opex,Marketing,5250.53
2025-05-01,2025,5,202505,Wholesale,P&L,Opex,Professional Fees,768.27
2025-05-01,2025,5,202505,Wholesale,P&L,Opex,R&D,2496.86
2025-05-01,2025,5,202505,Wholesale,P&L,Opex,Rent & Utilities,2827.23
2025-05-01,2025,5,202505,Wholesale,P&L,Opex,Salaries & Benefits,21548.11
2025-05-01,2025,5,202505,Wholesale,P&L,Revenue,Product Sales,118665.38
2025-05-01,2025,5,202505,Wholesale,P&L,Revenue,Service Revenue,39555.13
2025-06-01,2025,6,202506,Corporate,CF,Financing CF,Debt Repayment,-12108.8
2025-06-01,2025,6,202506,Corporate,CF,Financing CF,Dividends Paid,-11378.93
2025-06-01,2025,6,202506,Corporate,P&L,Other,Depreciation & Amortization,19276.81
2025-06-01,2025,6,202506,Corporate,P&L,Other,Income Tax Expense,12928.34
2025-06-01,2025,6,202506,Corporate,P&L,Other,Interest Expense,7534.85
2025-06-01,2025,6,202506,E-commerce,CF,Investing CF,Capital Expenditures,-12971.1
2025-06-01,2025,6,202506,E-commerce,CF,Operating CF,Change in Accounts Payable,2909.58
2025-06-01,2025,6,202506,E-commerce,CF,Operating CF,Change in Accounts Receivable,-3427.36
2025-06-01,2025,6,202506,E-commerce,CF,Operating CF,Change in Inventory,-2515.51
2025-06-01,2025,6,202506,E-commerce,P&L,COGS,Direct Labor,22545.51
2025-06-01,2025,6,202506,E-commerce,P&L,COGS,Materials,38750.09
2025-06-01,2025,6,202506,E-commerce,P&L,COGS,Shipping & Logistics,9159.11
2025-06-01,2025,6,202506,E-commerce,P&L,Opex,IT & Software,1481.29
2025-06-01,2025,6,202506,E-commerce,P&L,Opex,Marketing,6360.92
2025-06-01,2025,6,202506,E-commerce,P&L,Opex,Professional Fees,1028.9
2025-06-01,2025,6,202506,E-commerce,P&L,Opex,R&D,3768.63
2025-06-01,2025,6,202506,E-commerce,P&L,Opex,Rent & Utilities,1805.02
2025-06-01,2025,6,202506,E-commerce,P&L,Opex,Salaries & Benefits,19562.8
2025-06-01,2025,6,202506,E-commerce,P&L,Revenue,Product Sales,119796.67
2025-06-01,2025,6,202506,E-commerce,P&L,Revenue,Service Revenue,13310.74
2025-06-01,2025,6,202506,Retail,CF,Investing CF,Capital Expenditures,-10594.44
2025-06-01,2025,6,202506,Retail,CF,Operating CF,Change in Accounts Payable,3865.13
2025-06-01,2025,6,202506,Retail,CF,Operating CF,Change in Accounts Receivable,-8416.15
2025-06-01,2025,6,202506,Retail,CF,Operating CF,Change in Inventory,-4020.66
2025-06-01,2025,6,202506,Retail,P&L,COGS,Direct Labor,39101.42
2025-06-01,2025,6,202506,Retail,P&L,COGS,Materials,67205.56
2025-06-01,2025,6,202506,Retail,P&L,COGS,Shipping & Logistics,15884.95
2025-06-01,2025,6,202506,Retail,P&L,Opex,IT & Software,2564.3
2025-06-01,2025,6,202506,Retail,P&L,Opex,Marketing,6643.39
2025-06-01,2025,6,202506,Retail,P&L,Opex,Professional Fees,1151.27
2025-06-01,2025,6,202506,Retail,P&L,Opex,R&D,3486.92
2025-06-01,2025,6,202506,Retail,P&L,Opex,Rent & Utilities,3594.24
2025-06-01,2025,6,202506,Retail,P&L,Opex,Salaries & Benefits,31300.47
2025-06-01,2025,6,202506,Retail,P&L,Revenue,Product Sales,158684.22
2025-06-01,2025,6,202506,Retail,P&L,Revenue,Service Revenue,52894.74
2025-06-01,2025,6,202506,Wholesale,CF,Investing CF,Capital Expenditures,-9973.84
2025-06-01,2025,6,202506,Wholesale,CF,Operating CF,Change in Accounts Payable,1601.48
2025-06-01,2025,6,202506,Wholesale,CF,Operating CF,Change in Accounts Receivable,-6249.67
2025-06-01,2025,6,202506,Wholesale,CF,Operating CF,Change in Inventory,-3472.12
2025-06-01,2025,6,202506,Wholesale,P&L,COGS,Direct Labor,32807.54
2025-06-01,2025,6,202506,Wholesale,P&L,COGS,Materials,56387.97
2025-06-01,2025,6,202506,Wholesale,P&L,COGS,Shipping & Logistics,13328.07
2025-06-01,2025,6,202506,Wholesale,P&L,Opex,IT & Software,2043.49
2025-06-01,2025,6,202506,Wholesale,P&L,Opex,Marketing,5061.1
2025-06-01,2025,6,202506,Wholesale,P&L,Opex,Professional Fees,1222.86
2025-06-01,2025,6,202506,Wholesale,P&L,Opex,R&D,2489.73
2025-06-01,2025,6,202506,Wholesale,P&L,Opex,Rent & Utilities,2830.26
2025-06-01,2025,6,202506,Wholesale,P&L,Opex,Salaries & Benefits,22408.72
2025-06-01,2025,6,202506,Wholesale,P&L,Revenue,Product Sales,119700.9
2025-06-01,2025,6,202506,Wholesale,P&L,Revenue,Service Revenue,39900.3
2025-07-01,2025,7,202507,Corporate,CF,Financing CF,Debt Repayment,-11987.71
2025-07-01,2025,7,202507,Corporate,P&L,Other,Depreciation & Amortization,20461.52
2025-07-01,2025,7,202507,Corporate,P&L,Other,Income Tax Expense,12162.14
2025-07-01,2025,7,202507,Corporate,P&L,Other,Interest Expense,7754.19
2025-07-01,2025,7,202507,E-commerce,CF,Investing CF,Capital Expenditures,-15906.3
2025-07-01,2025,7,202507,E-commerce,CF,Operating CF,Change in Accounts Payable,4722.25
2025-07-01,2025,7,202507,E-commerce,CF,Operating CF,Change in Accounts Receivable,-5183.1
2025-07-01,2025,7,202507,E-commerce,CF,Operating CF,Change in Inventory,-1571.68
2025-07-01,2025,7,202507,E-commerce,P&L,COGS,Direct Labor,22090.76
2025-07-01,2025,7,202507,E-commerce,P&L,COGS,Materials,37968.49
2025-07-01,2025,7,202507,E-commerce,P&L,COGS,Shipping & Logistics,8974.37
2025-07-01,2025,7,202507,E-commerce,P&L,Opex,IT & Software,1547.57
2025-07-01,2025,7,202507,E-commerce,P&L,Opex,Marketing,6698.86
2025-07-01,2025,7,202507,E-commerce,P&L,Opex,Professional Fees,522.75
2025-07-01,2025,7,202507,E-commerce,P&L,Opex,R&D,4492.28
2025-07-01,2025,7,202507,E-commerce,P&L,Opex,Rent & Utilities,1839.79
2025-07-01,2025,7,202507,E-commerce,P&L,Opex,Salaries & Benefits,19036.61
2025-07-01,2025,7,202507,E-commerce,P&L,Revenue,Product Sales,119792.31
2025-07-01,2025,7,202507,E-commerce,P&L,Revenue,Service Revenue,13310.26
2025-07-01,2025,7,202507,Retail,CF,Investing CF,Capital Expenditures,-14142.89
2025-07-01,2025,7,202507,Retail,CF,Operating CF,Change in Accounts Payable,3293.05
2025-07-01,2025,7,202507,Retail,CF,Operating CF,Change in Accounts Receivable,-8825.83
2025-07-01,2025,7,202507,Retail,CF,Operating CF,Change in Inventory,-3872.55
2025-07-01,2025,7,202507,Retail,P&L,COGS,Direct Labor,41005.63
2025-07-01,2025,7,202507,Retail,P&L,COGS,Materials,70478.43
2025-07-01,2025,7,202507,Retail,P&L,COGS,Shipping & Logistics,16658.54
2025-07-01,2025,7,202507,Retail,P&L,Opex,IT & Software,2642.52
2025-07-01,2025,7,202507,Retail,P&L,Opex,Marketing,6326.01
2025-07-01,2025,7,202507,Retail,P&L,Opex,Professional Fees,1443.63
2025-07-01,2025,7,202507,Retail,P&L,Opex,R&D,3453.72
2025-07-01,2025,7,202507,Retail,P&L,Opex,Rent & Utilities,3585.56
2025-07-01,2025,7,202507,Retail,P&L,Opex,Salaries & Benefits,30517.05
2025-07-01,2025,7,202507,Retail,P&L,Revenue,Product Sales,160773.17
2025-07-01,2025,7,202507,Retail,P&L,Revenue,Service Revenue,53591.06
2025-07-01,2025,7,202507,Wholesale,CF,Investing CF,Capital Expenditures,-8490.02
2025-07-01,2025,7,202507,Wholesale,CF,Operating CF,Change in Accounts Payable,2635.56
2025-07-01,2025,7,202507,Wholesale,CF,Operating CF,Change in Accounts Receivable,-7992.14
2025-07-01,2025,7,202507,Wholesale,CF,Operating CF,Change in Inventory,-3095.05
2025-07-01,2025,7,202507,Wholesale,P&L,COGS,Direct Labor,32088.52
2025-07-01,2025,7,202507,Wholesale,P&L,COGS,Materials,55152.14
2025-07-01,2025,7,202507,Wholesale,P&L,COGS,Shipping & Logistics,13035.96
2025-07-01,2025,7,202507,Wholesale,P&L,Opex,IT & Software,1899.1
2025-07-01,2025,7,202507,Wholesale,P&L,Opex,Marketing,3918.98
2025-07-01,2025,7,202507,Wholesale,P&L,Opex,Professional Fees,1126.67
2025-07-01,2025,7,202507,Wholesale,P&L,Opex,R&D,2357.81
2025-07-01,2025,7,202507,Wholesale,P&L,Opex,Rent & Utilities,2819.08
2025-07-01,2025,7,202507,Wholesale,P&L,Opex,Salaries & Benefits,22791.69
2025-07-01,2025,7,202507,Wholesale,P&L,Revenue,Product Sales,116936.69
2025-07-01,2025,7,202507,Wholesale,P&L,Revenue,Service Revenue,38978.9
2025-08-01,2025,8,202508,Corporate,CF,Financing CF,Debt Repayment,-11867.83
2025-08-01,2025,8,202508,Corporate,P&L,Other,Depreciation & Amortization,19305.13
2025-08-01,2025,8,202508,Corporate,P&L,Other,Income Tax Expense,12861.87
2025-08-01,2025,8,202508,Corporate,P&L,Other,Interest Expense,7284.46
2025-08-01,2025,8,202508,E-commerce,CF,Investing CF,Capital Expenditures,-10964.68
2025-08-01,2025,8,202508,E-commerce,CF,Operating CF,Change in Accounts Payable,1822.59
2025-08-01,2025,8,202508,E-commerce,CF,Operating CF,Change in Accounts Receivable,-4638.24
2025-08-01,2025,8,202508,E-commerce,CF,Operating CF,Change in Inventory,-2244.34
2025-08-01,2025,8,202508,E-commerce,P&L,COGS,Direct Labor,23697.29
2025-08-01,2025,8,202508,E-commerce,P&L,COGS,Materials,40729.71
2025-08-01,2025,8,202508,E-commerce,P&L,COGS,Shipping & Logistics,9627.02
2025-08-01,2025,8,202508,E-commerce,P&L,Opex,IT & Software,1565.21
2025-08-01,2025,8,202508,E-commerce,P&L,Opex,Marketing,7814.83
2025-08-01,2025,8,202508,E-commerce,P&L,Opex,Professional Fees,573.88
2025-08-01,2025,8,202508,E-commerce,P&L,Opex,R&D,3997.19
2025-08-01,2025,8,202508,E-commerce,P&L,Opex,Rent & Utilities,1796.34
2025-08-01,2025,8,202508,E-commerce,P&L,Opex,Salaries & Benefits,20335.8
2025-08-01,2025,8,202508,E-commerce,P&L,Revenue,Product Sales,129605.37
2025-08-01,2025,8,202508,E-commerce,P&L,Revenue,Service Revenue,14400.6
2025-08-01,2025,8,202508,Retail,CF,Investing CF,Capital Expenditures,-12018.57
2025-08-01,2025,8,202508,Retail,CF,Operating CF,Change in Accounts Payable,3671.91
2025-08-01,2025,8,202508,Retail,CF,Operating CF,Change in Accounts Receivable,-6698.26
2025-08-01,2025,8,202508,Retail,CF,Operating CF,Change in Inventory,-1440.32
2025-08-01,2025,8,202508,Retail,P&L,COGS,Direct Labor,42343.13
2025-08-01,2025,8,202508,Retail,P&L,COGS,Materials,72777.26
2025-08-01,2025,8,202508,Retail,P&L,COGS,Shipping & Logistics,17201.9
2025-08-01,2025,8,202508,Retail,P&L,Opex,IT & Software,3169.48
2025-08-01,2025,8,202508,Retail,P&L,Opex,Marketing,8884.35
2025-08-01,2025,8,202508,Retail,P&L,Opex,Professional Fees,1207.21
2025-08-01,2025,8,202508,Retail,P&L,Opex,R&D,3533.65
2025-08-01,2025,8,202508,Retail,P&L,Opex,Rent & Utilities,3606.6
2025-08-01,2025,8,202508,Retail,P&L,Opex,Salaries & Benefits,29636.26
2025-08-01,2025,8,202508,Retail,P&L,Revenue,Product Sales,167885.46
2025-08-01,2025,8,202508,Retail,P&L,Revenue,Service Revenue,55961.82
2025-08-01,2025,8,202508,Wholesale,CF,Investing CF,Capital Expenditures,-6529.01
2025-08-01,2025,8,202508,Wholesale,CF,Operating CF,Change in Accounts Payable,3278.86
2025-08-01,2025,8,202508,Wholesale,CF,Operating CF,Change in Accounts Receivable,-8880.71
2025-08-01,2025,8,202508,Wholesale,CF,Operating CF,Change in Inventory,-3989.37
2025-08-01,2025,8,202508,Wholesale,P&L,COGS,Direct Labor,32494.53
2025-08-01,2025,8,202508,Wholesale,P&L,COGS,Materials,55849.97
2025-08-01,2025,8,202508,Wholesale,P&L,COGS,Shipping & Logistics,13200.9
2025-08-01,2025,8,202508,Wholesale,P&L,Opex,IT & Software,1865.79
2025-08-01,2025,8,202508,Wholesale,P&L,Opex,Marketing,4799.17
2025-08-01,2025,8,202508,Wholesale,P&L,Opex,Professional Fees,1021.5
2025-08-01,2025,8,202508,Wholesale,P&L,Opex,R&D,2675.09
2025-08-01,2025,8,202508,Wholesale,P&L,Opex,Rent & Utilities,2774.95
2025-08-01,2025,8,202508,Wholesale,P&L,Opex,Salaries & Benefits,21863.44
2025-08-01,2025,8,202508,Wholesale,P&L,Revenue,Product Sales,116110.47
2025-08-01,2025,8,202508,Wholesale,P&L,Revenue,Service Revenue,38703.49
2025-09-01,2025,9,202509,Corporate,CF,Financing CF,Debt Issuance,150000.0
2025-09-01,2025,9,202509,Corporate,CF,Financing CF,Debt Repayment,-11749.15
2025-09-01,2025,9,202509,Corporate,CF,Financing CF,Dividends Paid,-12302.0
2025-09-01,2025,9,202509,Corporate,P&L,Other,Depreciation & Amortization,21007.42
2025-09-01,2025,9,202509,Corporate,P&L,Other,Income Tax Expense,13296.41
2025-09-01,2025,9,202509,Corporate,P&L,Other,Interest Expense,7097.62
2025-09-01,2025,9,202509,E-commerce,CF,Investing CF,Capital Expenditures,-12962.86
2025-09-01,2025,9,202509,E-commerce,CF,Operating CF,Change in Accounts Payable,3279.33
2025-09-01,2025,9,202509,E-commerce,CF,Operating CF,Change in Accounts Receivable,-8749.71
2025-09-01,2025,9,202509,E-commerce,CF,Operating CF,Change in Inventory,-1735.9
2025-09-01,2025,9,202509,E-commerce,P&L,COGS,Direct Labor,23483.02
2025-09-01,2025,9,202509,E-commerce,P&L,COGS,Materials,40361.43
2025-09-01,2025,9,202509,E-commerce,P&L,COGS,Shipping & Logistics,9539.98
2025-09-01,2025,9,202509,E-commerce,P&L,Opex,IT & Software,1892.03
2025-09-01,2025,9,202509,E-commerce,P&L,Opex,Marketing,7644.28
2025-09-01,2025,9,202509,E-commerce,P&L,Opex,Professional Fees,545.81
2025-09-01,2025,9,202509,E-commerce,P&L,Opex,R&D,3372.94
2025-09-01,2025,9,202509,E-commerce,P&L,Opex,Rent & Utilities,1806.73
2025-09-01,2025,9,202509,E-commerce,P&L,Opex,Salaries & Benefits,20151.69
2025-09-01,2025,9,202509,E-commerce,P&L,Revenue,Product Sales,131090.77
2025-09-01,2025,9,202509,E-commerce,P&L,Revenue,Service Revenue,14565.64
2025-09-01,2025,9,202509,Retail,CF,Investing CF,Capital Expenditures,-11928.85
2025-09-01,2025,9,202509,Retail,CF,Operating CF,Change in Accounts Payable,6798.99
2025-09-01,2025,9,202509,Retail,CF,Operating CF,Change in Accounts Receivable,-5300.13
2025-09-01,2025,9,202509,Retail,CF,Operating CF,Change in Inventory,-5183.92
2025-09-01,2025,9,202509,Retail,P&L,COGS,Direct Labor,40843.45
2025-09-01,2025,9,202509,Retail,P&L,COGS,Materials,70199.68
2025-09-01,2025,9,202509,Retail,P&L,COGS,Shipping & Logistics,16592.65
2025-09-01,2025,9,202509,Retail,P&L,Opex,IT & Software,2380.71
2025-09-01,2025,9,202509,Retail,P&L,Opex,Marketing,6919.47
2025-09-01,2025,9,202509,Retail,P&L,Opex,Professional Fees,1581.67
2025-09-01,2025,9,202509,Retail,P&L,Opex,R&D,3580.39
2025-09-01,2025,9,202509,Retail,P&L,Opex,Rent & Utilities,3579.23
2025-09-01,2025,9,202509,Retail,P&L,Opex,Salaries & Benefits,32234.21
2025-09-01,2025,9,202509,Retail,P&L,Revenue,Product Sales,164551.33
2025-09-01,2025,9,202509,Retail,P&L,Revenue,Service Revenue,54850.44
2025-09-01,2025,9,202509,Wholesale,CF,Investing CF,Capital Expenditures,-8873.43
2025-09-01,2025,9,202509,Wholesale,CF,Operating CF,Change in Accounts Payable,4743.5
2025-09-01,2025,9,202509,Wholesale,CF,Operating CF,Change in Accounts Receivable,-5723.51
2025-09-01,2025,9,202509,Wholesale,CF,Operating CF,Change in Inventory,-4905.62
2025-09-01,2025,9,202509,Wholesale,P&L,COGS,Direct Labor,35502.81
2025-09-01,2025,9,202509,Wholesale,P&L,COGS,Materials,61020.46
2025-09-01,2025,9,202509,Wholesale,P&L,COGS,Shipping & Logistics,14423.02
2025-09-01,2025,9,202509,Wholesale,P&L,Opex,IT & Software,2347.76
2025-09-01,2025,9,202509,Wholesale,P&L,Opex,Marketing,5016.01
2025-09-01,2025,9,202509,Wholesale,P&L,Opex,Professional Fees,1038.72
2025-09-01,2025,9,202509,Wholesale,P&L,Opex,R&D,2262.72
2025-09-01,2025,9,202509,Wholesale,P&L,Opex,Rent & Utilities,2839.46
2025-09-01,2025,9,202509,Wholesale,P&L,Opex,Salaries & Benefits,22982.62
2025-09-01,2025,9,202509,Wholesale,P&L,Revenue,Product Sales,123871.34
2025-09-01,2025,9,202509,Wholesale,P&L,Revenue,Service Revenue,41290.45
2025-10-01,2025,10,202510,Corporate,CF,Financing CF,Debt Repayment,-13131.66
2025-10-01,2025,10,202510,Corporate,P&L,Other,Depreciation & Amortization,19980.34
2025-10-01,2025,10,202510,Corporate,P&L,Other,Income Tax Expense,13618.21
2025-10-01,2025,10,202510,Corporate,P&L,Other,Interest Expense,7348.3
2025-10-01,2025,10,202510,E-commerce,CF,Investing CF,Capital Expenditures,-15348.54
2025-10-01,2025,10,202510,E-commerce,CF,Operating CF,Change in Accounts Payable,4167.84
2025-10-01,2025,10,202510,E-commerce,CF,Operating CF,Change in Accounts Receivable,-4738.99
2025-10-01,2025,10,202510,E-commerce,CF,Operating CF,Change in Inventory,-3152.7
2025-10-01,2025,10,202510,E-commerce,P&L,COGS,Direct Labor,25334.45
2025-10-01,2025,10,202510,E-commerce,P&L,COGS,Materials,43543.58
2025-10-01,2025,10,202510,E-commerce,P&L,COGS,Shipping & Logistics,10292.12
2025-10-01,2025,10,202510,E-commerce,P&L,Opex,IT & Software,1689.74
2025-10-01,2025,10,202510,E-commerce,P&L,Opex,Marketing,8215.22
2025-10-01,2025,10,202510,E-commerce,P&L,Opex,Professional Fees,589.84
2025-10-01,2025,10,202510,E-commerce,P&L,Opex,R&D,4344.2
2025-10-01,2025,10,202510,E-commerce,P&L,Opex,Rent & Utilities,1774.55
2025-10-01,2025,10,202510,E-commerce,P&L,Opex,Salaries & Benefits,19384.7
2025-10-01,2025,10,202510,E-commerce,P&L,Revenue,Product Sales,136817.27
2025-10-01,2025,10,202510,E-commerce,P&L,Revenue,Service Revenue,15201.92
2025-10-01,2025,10,202510,Retail,CF,Investing CF,Capital Expenditures,-12731.68
2025-10-01,2025,10,202510,Retail,CF,Operating CF,Change in Accounts Payable,5184.52
2025-10-01,2025,10,202510,Retail,CF,Operating CF,Change in Accounts Receivable,-7556.96
2025-10-01,2025,10,202510,Retail,CF,Operating CF,Change in Inventory,-2653.14
2025-10-01,2025,10,202510,Retail,P&L,COGS,Direct Labor,41635.35
2025-10-01,2025,10,202510,Retail,P&L,COGS,Materials,71560.75
2025-10-01,2025,10,202510,Retail,P&L,COGS,Shipping & Logistics,16914.36
2025-10-01,2025,10,202510,Retail,P&L,Opex,IT & Software,2632.78
2025-10-01,2025,10,202510,Retail,P&L,Opex,Marketing,6439.85
2025-10-01,2025,10,202510,Retail,P&L,Opex,Professional Fees,1453.53
2025-10-01,2025,10,202510,Retail,P&L,Opex,R&D,2764.8
2025-10-01,2025,10,202510,Retail,P&L,Opex,Rent & Utilities,3578.42
2025-10-01,2025,10,202510,Retail,P&L,Opex,Salaries & Benefits,31839.7
2025-10-01,2025,10,202510,Retail,P&L,Revenue,Product Sales,163810.71
2025-10-01,2025,10,202510,Retail,P&L,Revenue,Service Revenue,54603.57
2025-10-01,2025,10,202510,Wholesale,CF,Investing CF,Capital Expenditures,-9509.89
2025-10-01,2025,10,202510,Wholesale,CF,Operating CF,Change in Accounts Payable,2319.82
2025-10-01,2025,10,202510,Wholesale,CF,Operating CF,Change in Accounts Receivable,-9704.26
2025-10-01,2025,10,202510,Wholesale,CF,Operating CF,Change in Inventory,-4222.8
2025-10-01,2025,10,202510,Wholesale,P&L,COGS,Direct Labor,34774.42
2025-10-01,2025,10,202510,Wholesale,P&L,COGS,Materials,59768.54
2025-10-01,2025,10,202510,Wholesale,P&L,COGS,Shipping & Logistics,14127.11
2025-10-01,2025,10,202510,Wholesale,P&L,Opex,IT & Software,1909.91
